+1.87997E+10  +0.00000E+00  +8.90678E+09  +9.74954E-16  +4.00000E-05  +1.57601E+03  +1.57601E+03  +2.80352E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+1.88633E+10  +0.00000E+00  +8.77130E+09  +1.34141E-15  +4.00000E-05  +1.59054E+03  +1.59054E+03  +2.81641E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+1.89259E+10  +0.00000E+00  +8.63537E+09  +1.83598E-15  +4.00000E-05  +1.60061E+03  +1.60061E+03  +2.82532E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+1.89876E+10  +0.00000E+00  +8.49899E+09  +2.49979E-15  +4.00000E-05  +1.60083E+03  +1.60083E+03  +2.82552E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +1.00000E-10
+1.90482E+10  +0.00000E+00  +8.36217E+09  +3.38584E-15  +4.00000E-05  +1.61042E+03  +1.61042E+03  +2.83396E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +8.41972E-07
+1.91079E+10  +0.00000E+00  +8.22491E+09  +4.56203E-15  +4.00000E-05  +1.61555E+03  +1.61555E+03  +2.83847E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +7.02762E-07
+1.91665E+10  +0.00000E+00  +8.08724E+09  +6.11473E-15  +4.00000E-05  +1.63684E+03  +1.63684E+03  +2.85711E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +6.20367E-07
+1.92242E+10  +0.00000E+00  +7.94914E+09  +8.15314E-15  +4.00000E-05  +1.64591E+03  +1.64591E+03  +2.86502E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +5.43987E-07
+1.92809E+10  +0.00000E+00  +7.81063E+09  +1.08144E-14  +4.00000E-05  +1.65904E+03  +1.65904E+03  +2.87643E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +4.92397E-07
+1.93366E+10  +0.00000E+00  +7.67172E+09  +1.42694E-14  +4.00000E-05  +1.67551E+03  +1.67551E+03  +2.89066E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.00000E+00  +4.60496E-07
